,drug1,drug2,cliff
44382,CHEMBL1967302,CHEMBL1987679,0
44383,CHEMBL1967531,CHEMBL1983963,0
44384,CHEMBL1967531,CHEMBL1984586,0
44385,CHEMBL1967531,CHEMBL2000335,0
44386,CHEMBL1967531,CHEMBL2005828,0
44387,CHEMBL1967531,CHEMBL211378,0
44388,CHEMBL1967531,CHEMBL262433,0
44389,CHEMBL1967560,CHEMBL1968380,0
44390,CHEMBL1967560,CHEMBL2005375,0
44391,CHEMBL1968127,CHEMBL1976093,0
44392,CHEMBL1968380,CHEMBL2005375,0
44393,CHEMBL1968406,CHEMBL1982135,0
44394,CHEMBL1969049,CHEMBL2004934,0
44395,CHEMBL1969126,CHEMBL2004419,0
44396,CHEMBL1969126,CHEMBL1977374,0
44397,CHEMBL1969126,CHEMBL1988995,0
44398,CHEMBL1969190,CHEMBL1973937,0
44399,CHEMBL1969190,CHEMBL271381,0
44400,CHEMBL1969301,CHEMBL484390,0
44401,CHEMBL1969301,CHEMBL519697,0
44402,CHEMBL1969561,CHEMBL1986970,0
44403,CHEMBL1969561,CHEMBL1996111,0
44404,CHEMBL1969735,CHEMBL1982383,0
44405,CHEMBL1969735,CHEMBL1991395,0
44406,CHEMBL1969735,CHEMBL1995832,0
44407,CHEMBL1969735,CHEMBL2007372,0
44408,CHEMBL1969879,CHEMBL234085,0
44409,CHEMBL1970074,CHEMBL213505,0
44410,CHEMBL1970142,CHEMBL2001485,0
44411,CHEMBL1970189,CHEMBL1979318,0
44412,CHEMBL1970203,CHEMBL1972576,0
44413,CHEMBL1970203,CHEMBL1980144,0
44414,CHEMBL1970203,CHEMBL1988594,0
44415,CHEMBL1970522,CHEMBL1972937,0
44416,CHEMBL1970522,CHEMBL2000354,0
44417,CHEMBL1970709,CHEMBL1973808,0
44418,CHEMBL1971141,CHEMBL220057,0
44419,CHEMBL1971149,CHEMBL1978200,0
44420,CHEMBL1971149,CHEMBL1991678,0
44421,CHEMBL1971149,CHEMBL1996500,0
44422,CHEMBL1971149,CHEMBL2001547,0
44423,CHEMBL1972158,CHEMBL1986499,0
44424,CHEMBL1972158,CHEMBL1999931,0
44425,CHEMBL1972221,CHEMBL1973893,0
44426,CHEMBL1972576,CHEMBL1980144,0
44427,CHEMBL1972576,CHEMBL1988594,0
44428,CHEMBL1972849,CHEMBL1976732,0
44429,CHEMBL1972849,CHEMBL1996587,0
44430,CHEMBL1972849,CHEMBL1977374,0
44431,CHEMBL1972849,CHEMBL1988995,0
44432,CHEMBL1973098,CHEMBL2003286,0
44433,CHEMBL1973145,CHEMBL1983963,0
44434,CHEMBL1973145,CHEMBL2000335,0
44435,CHEMBL1973145,CHEMBL211378,0
44436,CHEMBL1973211,CHEMBL1979577,0
44437,CHEMBL1973211,CHEMBL1979883,0
44438,CHEMBL1973211,CHEMBL1982465,0
44439,CHEMBL1973348,CHEMBL2001751,1
44440,CHEMBL1973808,CHEMBL1972489,0
44441,CHEMBL1973860,CHEMBL1990912,0
44442,CHEMBL1973860,CHEMBL1989957,0
44443,CHEMBL1973860,CHEMBL1998435,0
44444,CHEMBL1973937,CHEMBL271381,0
44445,CHEMBL1974254,CHEMBL1977148,0
44446,CHEMBL1974254,CHEMBL1982466,0
44447,CHEMBL1974288,CHEMBL1977135,0
44448,CHEMBL1974288,CHEMBL1990254,0
44449,CHEMBL1974288,CHEMBL1998545,0
44450,CHEMBL1974288,CHEMBL1969755,0
44451,CHEMBL1974416,CHEMBL1996979,0
44452,CHEMBL1974870,CHEMBL1991063,0
44453,CHEMBL1974870,CHEMBL2002726,0
44454,CHEMBL1974935,CHEMBL1983945,0
44455,CHEMBL1974935,CHEMBL1993584,0
44456,CHEMBL1975121,CHEMBL1984633,0
44457,CHEMBL1975121,CHEMBL1999428,0
44458,CHEMBL1975121,CHEMBL2004872,0
44459,CHEMBL1975121,CHEMBL2004934,0
44460,CHEMBL1975128,CHEMBL1989646,0
44461,CHEMBL1975256,CHEMBL2004692,0
44462,CHEMBL1975256,CHEMBL1419458,0
44463,CHEMBL1975900,CHEMBL1980489,0
44464,CHEMBL1975900,CHEMBL1983449,0
44465,CHEMBL1976093,CHEMBL1991395,0
44466,CHEMBL1976220,CHEMBL1983963,0
44467,CHEMBL1976220,CHEMBL211378,0
44468,CHEMBL1976220,CHEMBL231209,0
44469,CHEMBL1976220,CHEMBL394619,0
44470,CHEMBL1976220,CHEMBL394790,0
44471,CHEMBL1976240,CHEMBL1990254,0
44472,CHEMBL1976240,CHEMBL2007296,0
44473,CHEMBL1976455,CHEMBL2003817,0
44474,CHEMBL1976732,CHEMBL1996587,0
44475,CHEMBL1976732,CHEMBL1977374,0
44476,CHEMBL1976732,CHEMBL1988995,0
44477,CHEMBL1976732,CHEMBL1998551,0
44478,CHEMBL1977135,CHEMBL1990254,0
44479,CHEMBL1977148,CHEMBL1982466,0
44480,CHEMBL1977148,CHEMBL1989708,0
44481,CHEMBL1978200,CHEMBL1982563,0
44482,CHEMBL1978200,CHEMBL1984700,0
44483,CHEMBL1978200,CHEMBL1991678,0
44484,CHEMBL1978200,CHEMBL1996500,0
44485,CHEMBL1978200,CHEMBL2001547,0
44486,CHEMBL1979057,CHEMBL2004771,0
44487,CHEMBL1979093,CHEMBL1984363,0
44488,CHEMBL1979176,CHEMBL1982660,0
44489,CHEMBL1979577,CHEMBL1979883,0
44490,CHEMBL1979577,CHEMBL1982465,0
44491,CHEMBL1979883,CHEMBL1982465,0
44492,CHEMBL1979970,CHEMBL1985406,0
44493,CHEMBL1980144,CHEMBL1988594,0
44494,CHEMBL1980297,CHEMBL1989708,0
44495,CHEMBL1980297,CHEMBL1993941,0
44496,CHEMBL1980489,CHEMBL1994864,0
44497,CHEMBL1981782,CHEMBL1998121,0
44498,CHEMBL1982122,CHEMBL1983534,0
44499,CHEMBL1982361,CHEMBL1983449,0
44500,CHEMBL1982361,CHEMBL1994864,0
44501,CHEMBL1982383,CHEMBL1991395,0
44502,CHEMBL1982383,CHEMBL1995832,0
44503,CHEMBL1982383,CHEMBL2007372,0
44504,CHEMBL1982466,CHEMBL1988387,0
44505,CHEMBL1982466,CHEMBL1989708,0
44506,CHEMBL1982563,CHEMBL1991678,0
44507,CHEMBL1982563,CHEMBL1996500,0
44508,CHEMBL1982563,CHEMBL2001547,0
44509,CHEMBL1982924,CHEMBL1997764,0
44510,CHEMBL1983025,CHEMBL2001257,0
44511,CHEMBL1983195,CHEMBL1986328,0
44512,CHEMBL1983195,CHEMBL2006156,0
44513,CHEMBL1983945,CHEMBL1993584,0
44514,CHEMBL1983963,CHEMBL1984586,0
44515,CHEMBL1983963,CHEMBL2005828,0
44516,CHEMBL1983963,CHEMBL211378,0
44517,CHEMBL1983963,CHEMBL231209,0
44518,CHEMBL1983963,CHEMBL262433,0
44519,CHEMBL1983963,CHEMBL394619,0
44520,CHEMBL1983963,CHEMBL394790,0
44521,CHEMBL1984363,CHEMBL2000335,0
44522,CHEMBL1984586,CHEMBL2005828,0
44523,CHEMBL1984586,CHEMBL211378,0
44524,CHEMBL1984633,CHEMBL2004872,0
44525,CHEMBL1984700,CHEMBL1991678,0
44526,CHEMBL1984700,CHEMBL1996500,0
44527,CHEMBL1984700,CHEMBL2000429,0
44528,CHEMBL1984700,CHEMBL2001547,0
44529,CHEMBL1985095,CHEMBL592030,0
44530,CHEMBL1986943,CHEMBL1991674,1
44531,CHEMBL1986970,CHEMBL1996111,0
44532,CHEMBL1987007,CHEMBL2005475,0
44533,CHEMBL1988075,CHEMBL1993941,0
44534,CHEMBL1988075,CHEMBL2002165,0
44535,CHEMBL1988163,CHEMBL1993424,0
44536,CHEMBL1989708,CHEMBL2002165,0
44537,CHEMBL1990254,CHEMBL1998545,0
44538,CHEMBL1990254,CHEMBL1969755,0
44539,CHEMBL1990912,CHEMBL1989957,0
44540,CHEMBL1990912,CHEMBL1998435,0
44541,CHEMBL1991188,CHEMBL2006188,0
44542,CHEMBL1991395,CHEMBL1995832,0
44543,CHEMBL1991395,CHEMBL2007372,0
44544,CHEMBL1991429,CHEMBL2006715,0
44545,CHEMBL1991678,CHEMBL1996500,0
44546,CHEMBL1991678,CHEMBL2000429,0
44547,CHEMBL1991678,CHEMBL2001547,0
44548,CHEMBL1992342,CHEMBL1997597,0
44549,CHEMBL1992342,CHEMBL2004892,0
44550,CHEMBL1992634,CHEMBL1994074,0
44551,CHEMBL1992922,CHEMBL2000071,0
44552,CHEMBL1993941,CHEMBL2002165,0
44553,CHEMBL1994538,CHEMBL2003817,0
44554,CHEMBL1994830,CHEMBL497151,0
44555,CHEMBL1995832,CHEMBL2007372,0
44556,CHEMBL1996500,CHEMBL2000429,0
44557,CHEMBL1996500,CHEMBL2001547,0
44558,CHEMBL1996587,CHEMBL1977374,0
44559,CHEMBL1996587,CHEMBL1988995,0
44560,CHEMBL1996587,CHEMBL1998551,0
44561,CHEMBL1996817,CHEMBL2000071,0
44562,CHEMBL1996979,CHEMBL1998829,0
44563,CHEMBL1997340,CHEMBL1970369,0
44564,CHEMBL1997597,CHEMBL2004892,0
44565,CHEMBL1997846,CHEMBL2006439,0
44566,CHEMBL1998193,CHEMBL2003420,0
44567,CHEMBL1998545,CHEMBL1969755,0
44568,CHEMBL1999931,CHEMBL2003638,0
44569,CHEMBL2000335,CHEMBL2005828,0
44570,CHEMBL2000429,CHEMBL2001547,0
44571,CHEMBL2000894,CHEMBL340921,0
44572,CHEMBL2002165,CHEMBL2004290,0
44573,CHEMBL2002446,CHEMBL387971,0
44574,CHEMBL2003456,CHEMBL526133,0
44575,CHEMBL2004872,CHEMBL2004934,0
44576,CHEMBL2005828,CHEMBL211378,0
44577,CHEMBL2005828,CHEMBL262433,0
44578,CHEMBL2007592,CHEMBL1970806,0
44579,CHEMBL211378,CHEMBL231209,0
44580,CHEMBL211378,CHEMBL262433,0
44581,CHEMBL211378,CHEMBL394619,0
44582,CHEMBL211378,CHEMBL394790,0
44583,CHEMBL231209,CHEMBL394619,0
44584,CHEMBL231209,CHEMBL394790,0
44585,CHEMBL256835,CHEMBL95692,0
44586,CHEMBL340384,CHEMBL340921,0
44587,CHEMBL394619,CHEMBL394790,0
44588,CHEMBL402846,CHEMBL404367,0
44589,CHEMBL474432,CHEMBL514499,0
44590,CHEMBL484390,CHEMBL519697,0
44591,CHEMBL1966035,CHEMBL1994864,0
44592,CHEMBL1972258,CHEMBL1989518,0
44593,CHEMBL1977374,CHEMBL1988995,0
44594,CHEMBL1977374,CHEMBL1998551,0
44595,CHEMBL1983449,CHEMBL1994864,0
44596,CHEMBL1983449,CHEMBL2003768,0
44597,CHEMBL1988995,CHEMBL1998551,0
44598,CHEMBL1989265,CHEMBL1977604,0
44599,CHEMBL1997349,CHEMBL2005112,0
44600,CHEMBL1997349,CHEMBL2006836,0
44601,CHEMBL1997872,CHEMBL2006481,0
44602,CHEMBL2004692,CHEMBL1419458,0
44603,CHEMBL2005112,CHEMBL1999126,0
44604,CHEMBL244378,CHEMBL396523,0
44605,CHEMBL178737,CHEMBL362588,0
44606,CHEMBL1989957,CHEMBL1998435,0
44607,CHEMBL362558,CHEMBL186290,0
44608,CHEMBL362558,CHEMBL362588,0
44609,CHEMBL436817,CHEMBL230232,0
44610,CHEMBL436817,CHEMBL245212,0
44611,CHEMBL362814,CHEMBL363058,0
44612,CHEMBL177688,CHEMBL188386,0
44613,CHEMBL188502,CHEMBL371169,0
44614,CHEMBL188502,CHEMBL372657,0
44615,CHEMBL230232,CHEMBL245212,0
44616,CHEMBL261720,CHEMBL363607,1
44617,CHEMBL291975,CHEMBL300549,0
44618,CHEMBL291975,CHEMBL55394,0
44619,CHEMBL300549,CHEMBL55394,0
44620,CHEMBL301860,CHEMBL53596,0
44621,CHEMBL301860,CHEMBL54382,0
44622,CHEMBL337642,CHEMBL340259,0
44623,CHEMBL337642,CHEMBL340776,0
44624,CHEMBL337642,CHEMBL340935,0
44625,CHEMBL340259,CHEMBL340776,0
44626,CHEMBL340259,CHEMBL340935,0
44627,CHEMBL340776,CHEMBL340935,0
44628,CHEMBL52654,CHEMBL53596,0
44629,CHEMBL52654,CHEMBL54382,0
44630,CHEMBL53596,CHEMBL54382,0
44631,CHEMBL371169,CHEMBL372657,0
44632,CHEMBL1090360,CHEMBL1090356,0
44633,CHEMBL1090360,CHEMBL1991429,0
44634,CHEMBL208637,CHEMBL1970735,0
44635,CHEMBL210928,CHEMBL210963,0
44636,CHEMBL210928,CHEMBL378627,0
44637,CHEMBL210963,CHEMBL378627,0
44638,CHEMBL377383,CHEMBL424872,0
44639,CHEMBL116070,CHEMBL1974310,0
44640,CHEMBL1190711,CHEMBL1998112,0
44641,CHEMBL1242373,CHEMBL1964687,0
44642,CHEMBL1242373,CHEMBL1968406,0
44643,CHEMBL1242373,CHEMBL1982135,0
44644,CHEMBL1682545,CHEMBL1682546,0
44645,CHEMBL1682545,CHEMBL1969843,0
44646,CHEMBL1682546,CHEMBL1968926,0
44647,CHEMBL183844,CHEMBL184847,0
44648,CHEMBL183844,CHEMBL185569,0
44649,CHEMBL183844,CHEMBL2004311,0
44650,CHEMBL184847,CHEMBL185569,0
44651,CHEMBL196363,CHEMBL1967531,0
44652,CHEMBL196363,CHEMBL1973145,0
44653,CHEMBL196363,CHEMBL1976220,0
44654,CHEMBL196363,CHEMBL1983963,0
44655,CHEMBL196363,CHEMBL1984586,0
44656,CHEMBL196363,CHEMBL2000335,0
44657,CHEMBL196363,CHEMBL2005828,0
44658,CHEMBL196363,CHEMBL211378,0
44659,CHEMBL196363,CHEMBL231209,0
44660,CHEMBL196363,CHEMBL262433,0
44661,CHEMBL196363,CHEMBL394619,0
44662,CHEMBL196363,CHEMBL394790,0
44663,CHEMBL1964444,CHEMBL1966816,0
44664,CHEMBL1964444,CHEMBL1980540,0
44665,CHEMBL1964444,CHEMBL1982660,0
44666,CHEMBL1964687,CHEMBL1968406,0
44667,CHEMBL1964687,CHEMBL1982135,0
44668,CHEMBL1965131,CHEMBL2003271,0
44669,CHEMBL1965131,CHEMBL2006785,0
44670,CHEMBL1965423,CHEMBL2004419,0
44671,CHEMBL1965507,CHEMBL1970203,0
44672,CHEMBL1965507,CHEMBL1972576,0
44673,CHEMBL1965507,CHEMBL1980144,0
44674,CHEMBL1965507,CHEMBL1988594,0
44675,CHEMBL1965570,CHEMBL1966514,0
44676,CHEMBL1965589,CHEMBL1978200,0
44677,CHEMBL1965660,CHEMBL1981079,0
44678,CHEMBL1965836,CHEMBL1998159,0
44679,CHEMBL1965988,CHEMBL1973211,0
44680,CHEMBL1965988,CHEMBL1979577,0
44681,CHEMBL1965988,CHEMBL1979883,0
44682,CHEMBL1965988,CHEMBL394619,0
44683,CHEMBL1966279,CHEMBL2000481,0
44684,CHEMBL1966514,CHEMBL1988075,0
44685,CHEMBL1966628,CHEMBL1995813,1
44686,CHEMBL1966722,CHEMBL1975138,0
44687,CHEMBL1966808,CHEMBL2007592,0
44688,CHEMBL1966808,CHEMBL1970806,0
44689,CHEMBL1966816,CHEMBL1980540,0
44690,CHEMBL1967116,CHEMBL1974254,0
44691,CHEMBL1967116,CHEMBL1977148,0
44692,CHEMBL1967116,CHEMBL1979883,0
44693,CHEMBL1967116,CHEMBL1980297,0
44694,CHEMBL1967116,CHEMBL1982466,0
44695,CHEMBL1967116,CHEMBL1988075,0
44696,CHEMBL1967116,CHEMBL1989708,0
44697,CHEMBL1967302,CHEMBL1987679,0
44698,CHEMBL1967531,CHEMBL1983963,0
44699,CHEMBL1967531,CHEMBL1984586,0
44700,CHEMBL1967531,CHEMBL2000335,0
44701,CHEMBL1967531,CHEMBL2005828,0
44702,CHEMBL1967531,CHEMBL211378,0
44703,CHEMBL1967531,CHEMBL262433,0
44704,CHEMBL1967560,CHEMBL1968380,1
44705,CHEMBL1967560,CHEMBL2005375,0
44706,CHEMBL1968127,CHEMBL1976093,0
44707,CHEMBL1968380,CHEMBL2005375,1
44708,CHEMBL1968406,CHEMBL1982135,0
44709,CHEMBL1969049,CHEMBL2004934,0
44710,CHEMBL1969126,CHEMBL2004419,0
44711,CHEMBL1969126,CHEMBL1977374,0
44712,CHEMBL1969126,CHEMBL1988995,0
44713,CHEMBL1969190,CHEMBL1973937,0
44714,CHEMBL1969190,CHEMBL271381,0
44715,CHEMBL1969301,CHEMBL484390,0
44716,CHEMBL1969301,CHEMBL519697,0
44717,CHEMBL1969561,CHEMBL1986970,0
44718,CHEMBL1969561,CHEMBL1996111,0
44719,CHEMBL1969735,CHEMBL1982383,0
44720,CHEMBL1969735,CHEMBL1991395,0
44721,CHEMBL1969735,CHEMBL1995832,0
44722,CHEMBL1969735,CHEMBL2007372,0
44723,CHEMBL1969879,CHEMBL234085,0
44724,CHEMBL1970074,CHEMBL213505,0
44725,CHEMBL1970142,CHEMBL2001485,0
44726,CHEMBL1970189,CHEMBL1979318,0
44727,CHEMBL1970203,CHEMBL1972576,0
44728,CHEMBL1970203,CHEMBL1980144,0
44729,CHEMBL1970203,CHEMBL1988594,0
44730,CHEMBL1970522,CHEMBL1972937,0
44731,CHEMBL1970522,CHEMBL2000354,0
44732,CHEMBL1970709,CHEMBL1973808,0
44733,CHEMBL1971141,CHEMBL220057,0
44734,CHEMBL1971149,CHEMBL1978200,0
44735,CHEMBL1971149,CHEMBL1991678,0
44736,CHEMBL1971149,CHEMBL1996500,0
44737,CHEMBL1971149,CHEMBL2001547,0
44738,CHEMBL1972158,CHEMBL1986499,0
44739,CHEMBL1972158,CHEMBL1999931,0
44740,CHEMBL1972221,CHEMBL1973893,0
44741,CHEMBL1972576,CHEMBL1980144,0
44742,CHEMBL1972576,CHEMBL1988594,0
44743,CHEMBL1972849,CHEMBL1976732,0
44744,CHEMBL1972849,CHEMBL1996587,0
44745,CHEMBL1972849,CHEMBL1977374,0
44746,CHEMBL1972849,CHEMBL1988995,0
44747,CHEMBL1973098,CHEMBL2003286,0
44748,CHEMBL1973145,CHEMBL1983963,0
44749,CHEMBL1973145,CHEMBL2000335,1
44750,CHEMBL1973145,CHEMBL211378,0
44751,CHEMBL1973211,CHEMBL1979577,0
44752,CHEMBL1973211,CHEMBL1979883,0
44753,CHEMBL1973211,CHEMBL1982465,0
44754,CHEMBL1973348,CHEMBL2001751,1
44755,CHEMBL1973808,CHEMBL1972489,0
44756,CHEMBL1973860,CHEMBL1990912,0
44757,CHEMBL1973860,CHEMBL1998435,0
44758,CHEMBL1973937,CHEMBL271381,0
44759,CHEMBL1974254,CHEMBL1977148,0
44760,CHEMBL1974254,CHEMBL1982466,0
44761,CHEMBL1974288,CHEMBL1977135,0
44762,CHEMBL1974288,CHEMBL1990254,0
44763,CHEMBL1974288,CHEMBL1998545,0
44764,CHEMBL1974288,CHEMBL1969755,0
44765,CHEMBL1974416,CHEMBL1996979,0
44766,CHEMBL1974870,CHEMBL1991063,0
44767,CHEMBL1974870,CHEMBL2002726,0
44768,CHEMBL1974935,CHEMBL1983945,0
44769,CHEMBL1974935,CHEMBL1993584,0
44770,CHEMBL1975121,CHEMBL1984633,0
44771,CHEMBL1975121,CHEMBL1999428,0
44772,CHEMBL1975121,CHEMBL2004872,0
44773,CHEMBL1975121,CHEMBL2004934,0
44774,CHEMBL1975128,CHEMBL1989646,0
44775,CHEMBL1975256,CHEMBL2004692,0
44776,CHEMBL1975256,CHEMBL1419458,0
44777,CHEMBL1975900,CHEMBL1980489,0
44778,CHEMBL1975900,CHEMBL1983449,0
44779,CHEMBL1976093,CHEMBL1991395,0
44780,CHEMBL1976220,CHEMBL1983963,0
44781,CHEMBL1976220,CHEMBL211378,0
44782,CHEMBL1976220,CHEMBL231209,0
44783,CHEMBL1976220,CHEMBL394619,0
44784,CHEMBL1976220,CHEMBL394790,0
44785,CHEMBL1976240,CHEMBL1990254,0
44786,CHEMBL1976240,CHEMBL2007296,0
44787,CHEMBL1976455,CHEMBL2003817,0
44788,CHEMBL1976732,CHEMBL1996587,0
44789,CHEMBL1976732,CHEMBL1977374,0
44790,CHEMBL1976732,CHEMBL1988995,0
44791,CHEMBL1976732,CHEMBL1998551,0
44792,CHEMBL1977135,CHEMBL1990254,0
44793,CHEMBL1977148,CHEMBL1982466,0
44794,CHEMBL1977148,CHEMBL1989708,0
44795,CHEMBL1978200,CHEMBL1982563,0
44796,CHEMBL1978200,CHEMBL1984700,0
44797,CHEMBL1978200,CHEMBL1991678,0
44798,CHEMBL1978200,CHEMBL1996500,0
44799,CHEMBL1978200,CHEMBL2001547,0
44800,CHEMBL1979057,CHEMBL2004771,0
44801,CHEMBL1979093,CHEMBL1984363,0
44802,CHEMBL1979176,CHEMBL1982660,0
44803,CHEMBL1979577,CHEMBL1979883,0
44804,CHEMBL1979577,CHEMBL1982465,0
44805,CHEMBL1979883,CHEMBL1982465,0
44806,CHEMBL1979970,CHEMBL1985406,0
44807,CHEMBL1980144,CHEMBL1988594,0
44808,CHEMBL1980297,CHEMBL1989708,0
44809,CHEMBL1980297,CHEMBL1993941,0
44810,CHEMBL1980489,CHEMBL1994864,0
44811,CHEMBL1981782,CHEMBL1998121,0
44812,CHEMBL1982122,CHEMBL1983534,0
44813,CHEMBL1982361,CHEMBL1983449,0
44814,CHEMBL1982361,CHEMBL1994864,0
44815,CHEMBL1982383,CHEMBL1991395,0
44816,CHEMBL1982383,CHEMBL1995832,0
44817,CHEMBL1982383,CHEMBL2007372,0
44818,CHEMBL1982466,CHEMBL1988387,0
44819,CHEMBL1982466,CHEMBL1989708,0
44820,CHEMBL1982563,CHEMBL1991678,0
44821,CHEMBL1982563,CHEMBL1996500,0
44822,CHEMBL1982563,CHEMBL2001547,0
44823,CHEMBL1982924,CHEMBL1997764,0
44824,CHEMBL1983025,CHEMBL2001257,0
44825,CHEMBL1983195,CHEMBL1986328,0
44826,CHEMBL1983195,CHEMBL2006156,0
44827,CHEMBL1983945,CHEMBL1993584,0
44828,CHEMBL1983963,CHEMBL1984586,0
44829,CHEMBL1983963,CHEMBL2005828,0
44830,CHEMBL1983963,CHEMBL211378,0
44831,CHEMBL1983963,CHEMBL231209,0
44832,CHEMBL1983963,CHEMBL262433,0
44833,CHEMBL1983963,CHEMBL394619,0
44834,CHEMBL1983963,CHEMBL394790,0
44835,CHEMBL1984363,CHEMBL2000335,1
44836,CHEMBL1984586,CHEMBL2005828,0
44837,CHEMBL1984586,CHEMBL211378,0
44838,CHEMBL1984633,CHEMBL2004872,0
44839,CHEMBL1984700,CHEMBL1991678,0
44840,CHEMBL1984700,CHEMBL1996500,0
44841,CHEMBL1984700,CHEMBL2000429,0
44842,CHEMBL1984700,CHEMBL2001547,0
44843,CHEMBL1985095,CHEMBL592030,1
44844,CHEMBL1986943,CHEMBL1991674,1
44845,CHEMBL1986970,CHEMBL1996111,0
44846,CHEMBL1987007,CHEMBL2005475,0
44847,CHEMBL1988075,CHEMBL1993941,0
44848,CHEMBL1988075,CHEMBL2002165,0
44849,CHEMBL1988163,CHEMBL1993424,0
44850,CHEMBL1989708,CHEMBL2002165,0
44851,CHEMBL1990254,CHEMBL1998545,0
44852,CHEMBL1990254,CHEMBL1969755,0
44853,CHEMBL1990912,CHEMBL1998435,0
44854,CHEMBL1991188,CHEMBL2006188,0
44855,CHEMBL1991395,CHEMBL1995832,0
44856,CHEMBL1991395,CHEMBL2007372,0
44857,CHEMBL1991429,CHEMBL2006715,0
44858,CHEMBL1991678,CHEMBL1996500,0
44859,CHEMBL1991678,CHEMBL2000429,0
44860,CHEMBL1991678,CHEMBL2001547,0
44861,CHEMBL1992342,CHEMBL1997597,0
44862,CHEMBL1992342,CHEMBL2004892,0
44863,CHEMBL1992634,CHEMBL1994074,0
44864,CHEMBL1992922,CHEMBL2000071,0
44865,CHEMBL1993941,CHEMBL2002165,0
44866,CHEMBL1994538,CHEMBL2003817,0
44867,CHEMBL1994830,CHEMBL497151,0
44868,CHEMBL1995832,CHEMBL2007372,0
44869,CHEMBL1996500,CHEMBL2000429,0
44870,CHEMBL1996500,CHEMBL2001547,0
44871,CHEMBL1996587,CHEMBL1977374,0
44872,CHEMBL1996587,CHEMBL1988995,0
44873,CHEMBL1996587,CHEMBL1998551,0
44874,CHEMBL1996817,CHEMBL2000071,0
44875,CHEMBL1996979,CHEMBL1998829,0
44876,CHEMBL1997340,CHEMBL1970369,0
44877,CHEMBL1997597,CHEMBL2004892,0
44878,CHEMBL1997846,CHEMBL2006439,0
44879,CHEMBL1998193,CHEMBL2003420,0
44880,CHEMBL1998545,CHEMBL1969755,0
44881,CHEMBL1999931,CHEMBL2003638,0
44882,CHEMBL2000335,CHEMBL2005828,1
44883,CHEMBL2000429,CHEMBL2001547,0
44884,CHEMBL2000894,CHEMBL340921,0
44885,CHEMBL2002165,CHEMBL2004290,0
44886,CHEMBL2002446,CHEMBL387971,0
44887,CHEMBL2003456,CHEMBL526133,0
44888,CHEMBL2004872,CHEMBL2004934,0
44889,CHEMBL2005828,CHEMBL211378,0
44890,CHEMBL2005828,CHEMBL262433,0
44891,CHEMBL2007592,CHEMBL1970806,0
44892,CHEMBL211378,CHEMBL231209,0
44893,CHEMBL211378,CHEMBL262433,0
44894,CHEMBL211378,CHEMBL394619,0
44895,CHEMBL211378,CHEMBL394790,0
44896,CHEMBL231209,CHEMBL394619,0
44897,CHEMBL231209,CHEMBL394790,0
44898,CHEMBL256835,CHEMBL95692,0
44899,CHEMBL340384,CHEMBL340921,0
44900,CHEMBL394619,CHEMBL394790,0
44901,CHEMBL402846,CHEMBL404367,0
44902,CHEMBL474432,CHEMBL514499,0
44903,CHEMBL484390,CHEMBL519697,0
44904,CHEMBL1966035,CHEMBL1994864,0
44905,CHEMBL1972258,CHEMBL1989518,0
44906,CHEMBL1977374,CHEMBL1988995,0
44907,CHEMBL1977374,CHEMBL1998551,0
44908,CHEMBL1983449,CHEMBL1994864,0
44909,CHEMBL1983449,CHEMBL2003768,0
44910,CHEMBL1988995,CHEMBL1998551,0
44911,CHEMBL1989265,CHEMBL1977604,0
44912,CHEMBL1997349,CHEMBL2005112,0
44913,CHEMBL1997349,CHEMBL2006836,0
44914,CHEMBL1997872,CHEMBL2006481,0
44915,CHEMBL2004692,CHEMBL1419458,0
44916,CHEMBL2005112,CHEMBL1999126,0
44917,CHEMBL244378,CHEMBL396523,0
44918,CHEMBL178737,CHEMBL362588,0
44919,CHEMBL362558,CHEMBL186290,0
44920,CHEMBL362558,CHEMBL362588,0
44921,CHEMBL436817,CHEMBL230232,0
44922,CHEMBL436817,CHEMBL245212,0
44923,CHEMBL362814,CHEMBL363058,0
44924,CHEMBL177688,CHEMBL188386,0
44925,CHEMBL188502,CHEMBL371169,0
44926,CHEMBL188502,CHEMBL372657,0
44927,CHEMBL230232,CHEMBL245212,0
44928,CHEMBL261720,CHEMBL363607,1
44929,CHEMBL291975,CHEMBL300549,0
44930,CHEMBL291975,CHEMBL55394,0
44931,CHEMBL300549,CHEMBL55394,0
44932,CHEMBL301860,CHEMBL53596,0
44933,CHEMBL301860,CHEMBL54382,0
44934,CHEMBL337642,CHEMBL340259,0
44935,CHEMBL337642,CHEMBL340776,0
44936,CHEMBL337642,CHEMBL340935,0
44937,CHEMBL340259,CHEMBL340776,0
44938,CHEMBL340259,CHEMBL340935,0
44939,CHEMBL340776,CHEMBL340935,0
44940,CHEMBL52654,CHEMBL53596,0
44941,CHEMBL52654,CHEMBL54382,0
44942,CHEMBL53596,CHEMBL54382,0
44943,CHEMBL371169,CHEMBL372657,0
44944,CHEMBL1090360,CHEMBL1090356,0
44945,CHEMBL1090360,CHEMBL1991429,0
44946,CHEMBL208637,CHEMBL1970735,0
44947,CHEMBL210928,CHEMBL210963,0
44948,CHEMBL210928,CHEMBL378627,0
44949,CHEMBL210963,CHEMBL378627,0
44950,CHEMBL377383,CHEMBL424872,0
