target,drug1,drug2,affinity1,affinity2
P52333,CHEMBL1966204,CHEMBL1999931,12.1,13.200015437
P52333,CHEMBL1967116,CHEMBL1970317,13.000008766,11.400000202
P52333,CHEMBL1967116,CHEMBL1979883,13.000008766,11.999998417
P52333,CHEMBL1967116,CHEMBL1980297,13.000008766,11.303734096
P52333,CHEMBL1967116,CHEMBL1982466,13.000008766,11.900000875
P52333,CHEMBL1967116,CHEMBL1988075,13.000008766,11.900000875
P52333,CHEMBL1967116,CHEMBL1989708,13.000008766,11.699999383
P52333,CHEMBL1967998,CHEMBL1973516,13.299970641,11.549999793
P52333,CHEMBL1968930,CHEMBL1987261,12.699997654,11.400000202
P52333,CHEMBL1969102,CHEMBL1971947,13.000008766,11.900000875
P52333,CHEMBL1969102,CHEMBL1973211,13.000008766,11.900000875
P52333,CHEMBL1969102,CHEMBL1979883,13.000008766,11.999998417
P52333,CHEMBL1969102,CHEMBL1982466,13.000008766,11.900000875
P52333,CHEMBL1969102,CHEMBL1988075,13.000008766,11.900000875
P52333,CHEMBL1969151,CHEMBL1992220,11.900000875,13.200015437
P52333,CHEMBL1969151,CHEMBL1996980,11.900000875,13.299970641
P52333,CHEMBL1969151,CHEMBL2005509,11.900000875,13.299970641
P52333,CHEMBL1969588,CHEMBL1986855,14.200179498,12.699997654
P52333,CHEMBL1969588,CHEMBL1993413,14.200179498,11.400000202
P52333,CHEMBL1970317,CHEMBL1988387,11.400000202,12.899998135
P52333,CHEMBL1973348,CHEMBL2001751,11.900000875,13.399988938
P52333,CHEMBL1973395,CHEMBL1998953,13.299970641,11.400000202
P52333,CHEMBL1973516,CHEMBL1979690,11.549999793,13.8000571
P52333,CHEMBL1973720,CHEMBL2006439,12.899998135,11.599999679
P52333,CHEMBL1976936,CHEMBL1983589,13.399988938,12.299998172
P52333,CHEMBL1977128,CHEMBL1999931,11.400000202,13.200015437
P52333,CHEMBL1977619,CHEMBL1996390,10.900000053,11.900000875
P52333,CHEMBL1977619,CHEMBL1999556,10.900000053,12.1
P52333,CHEMBL1979933,CHEMBL243088,11.900000875,13.699980365
P52333,CHEMBL1979933,CHEMBL243298,11.900000875,13.200015437
P52333,CHEMBL1980178,CHEMBL1992220,11.999998417,13.200015437
P52333,CHEMBL1980178,CHEMBL1996980,11.999998417,13.299970641
P52333,CHEMBL1980178,CHEMBL2005509,11.999998417,13.299970641
P52333,CHEMBL1980253,CHEMBL1997846,13.1,11.800000504
P52333,CHEMBL1980253,CHEMBL2006439,13.1,11.599999679
P52333,CHEMBL1980562,CHEMBL1992220,12.199999035,13.200015437
P52333,CHEMBL1980562,CHEMBL1996980,12.199999035,13.299970641
P52333,CHEMBL1980562,CHEMBL2005509,12.199999035,13.299970641
P52333,CHEMBL1982271,CHEMBL1995712,13.1,11.699999383
P52333,CHEMBL1983589,CHEMBL1986943,12.299998172,13.399988938
P52333,CHEMBL1983595,CHEMBL1999931,11.400000202,13.200015437
P52333,CHEMBL1986666,CHEMBL244378,12.1,14.1
P52333,CHEMBL1986666,CHEMBL396523,12.1,13.8000571
P52333,CHEMBL1987073,CHEMBL1999931,11.400000202,13.200015437
P52333,CHEMBL1988872,CHEMBL1992342,11.400000202,13.299970641
P52333,CHEMBL1988872,CHEMBL1997597,11.400000202,12.899998135
P52333,CHEMBL1988872,CHEMBL2004892,11.400000202,12.799991797
P52333,CHEMBL1990162,CHEMBL1999931,11.500000186,13.200015437
P52333,CHEMBL1992220,CHEMBL2006456,13.200015437,12.1
P52333,CHEMBL1994361,CHEMBL2001751,11.900000875,13.399988938
P52333,CHEMBL1995712,CHEMBL1996980,11.699999383,13.299970641
P52333,CHEMBL1995811,CHEMBL1999931,11.400000202,13.200015437
P52333,CHEMBL1996649,CHEMBL1999414,13.399988938,11.400000202
P52333,CHEMBL1996980,CHEMBL2006456,13.299970641,12.1
P52333,CHEMBL1999414,CHEMBL2004716,11.400000202,12.499996913
P52333,CHEMBL1999931,CHEMBL2003638,13.200015437,11.699999383
P52333,CHEMBL2005509,CHEMBL2006456,13.299970641,12.1
P52333,CHEMBL2006439,CHEMBL385478,11.599999679,12.899998135
P52333,CHEMBL2006765,CHEMBL2007559,12.499996913,11.400000202
P52333,CHEMBL447602,CHEMBL453737,10.702059991,12.1
Q13131,CHEMBL1682345,CHEMBL1975128,11.999998417,13.1
Q13131,CHEMBL1682346,CHEMBL1975128,11.900000875,13.1
Q13131,CHEMBL1965507,CHEMBL1972576,12.1,13.299970641
Q13131,CHEMBL1969588,CHEMBL1993413,14.500116928,11.599999679
Q13131,CHEMBL1969755,CHEMBL1990254,11.300000237,12.649997869
Q13131,CHEMBL1971017,CHEMBL1974457,12.299998172,11.1
Q13131,CHEMBL1972158,CHEMBL1999931,11.999998417,13.299970641
Q13131,CHEMBL1973145,CHEMBL2000335,11.300000237,12.499996913
Q13131,CHEMBL1973348,CHEMBL2001751,11.300000237,13.8000571
Q13131,CHEMBL1973720,CHEMBL2006439,13.500007822,11.800000504
Q13131,CHEMBL1974870,CHEMBL2000271,14.1,12.299998172
Q13131,CHEMBL1974870,CHEMBL2002726,14.1,12.799991797
Q13131,CHEMBL1975128,CHEMBL1989646,13.1,11.900000875
Q13131,CHEMBL1976240,CHEMBL2006299,12.699997654,11.599999679
Q13131,CHEMBL1981782,CHEMBL1998121,12.499996913,13.699980365
Q13131,CHEMBL1983630,CHEMBL2003456,10.400000029,11.900000875
Q13131,CHEMBL1983630,CHEMBL526133,10.400000029,12.199999035
Q13131,CHEMBL1986143,CHEMBL1990254,11.599999679,12.649997869
Q13131,CHEMBL1987815,CHEMBL1999556,10.1,11.800000504
Q13131,CHEMBL1990254,CHEMBL1998545,12.649997869,11.300000237
Q13131,CHEMBL1991728,CHEMBL2000685,11.699999383,12.799991797
Q13131,CHEMBL1994361,CHEMBL2001751,11.900000875,13.8000571
Q13131,CHEMBL1997129,CHEMBL226471,13.600038134,11.900000875
Q13131,CHEMBL1997349,CHEMBL2006836,12.599996932,11.300000237
Q13131,CHEMBL2036343,CHEMBL2338333,10.685026652,11.702059991
Q13131,CHEMBL2036343,CHEMBL574646,10.685026652,11.923908741
Q13131,CHEMBL223367,CHEMBL373598,12.699997654,11.1
Q13131,CHEMBL373598,CHEMBL413779,11.1,13.000008766
Q13131,CHEMBL379849,CHEMBL574646,10.437242168,11.923908741
Q13131,CHEMBL474432,CHEMBL514499,13.699980365,11.400000202
Q13131,CHEMBL491758,CHEMBL578061,11.900000875,10.700000075
Q00535,CHEMBL1090356,CHEMBL1090360,11.1,12.112837225
Q00535,CHEMBL1090360,CHEMBL1991429,12.112837225,11.1
Q00535,CHEMBL116070,CHEMBL1978195,12.299998172,13.600038134
Q00535,CHEMBL1190711,CHEMBL1998112,13.000008766,11.1
Q00535,CHEMBL1682345,CHEMBL1682545,12.199999035,11.1
Q00535,CHEMBL1682345,CHEMBL1969843,12.199999035,11.1
Q00535,CHEMBL1682345,CHEMBL1984432,12.199999035,11.1
Q00535,CHEMBL1964444,CHEMBL1980540,12.599996932,11.1
Q00535,CHEMBL1964777,CHEMBL1971017,11.699999383,13.500007822
Q00535,CHEMBL1964777,CHEMBL1975787,11.699999383,13.000008766
Q00535,CHEMBL1965631,CHEMBL1977223,13.1,14.299970641
Q00535,CHEMBL1965702,CHEMBL1969151,12.699997654,14.1
Q00535,CHEMBL1966204,CHEMBL1986499,14.299970641,12.399997603
Q00535,CHEMBL1966816,CHEMBL1980540,12.799991797,11.1
Q00535,CHEMBL1968850,CHEMBL1970873,12.499996913,11.400000202
Q00535,CHEMBL1968930,CHEMBL1985723,14.999629455,12.599996932
Q00535,CHEMBL1968930,CHEMBL1987261,14.999629455,12.899998135
Q00535,CHEMBL1969588,CHEMBL1993413,14.400162274,11.500000186
Q00535,CHEMBL1970873,CHEMBL1977346,11.400000202,12.699997654
Q00535,CHEMBL1971017,CHEMBL1974457,13.500007822,11.1
Q00535,CHEMBL1972158,CHEMBL1999931,12.499996913,14.1
Q00535,CHEMBL1972290,CHEMBL1987448,13.600038134,14.798970004
Q00535,CHEMBL1972840,CHEMBL1981133,11.699999383,13.200015437
Q00535,CHEMBL1972988,CHEMBL2007574,12.1,14.299970641
Q00535,CHEMBL1973348,CHEMBL2001751,11.1,12.799991797
Q00535,CHEMBL1973720,CHEMBL1980253,14.600312917,13.299970641
Q00535,CHEMBL1973720,CHEMBL1983589,14.600312917,12.499996913
Q00535,CHEMBL1973720,CHEMBL1991674,14.600312917,11.900000875
Q00535,CHEMBL1973720,CHEMBL1998432,14.600312917,13.000008766
Q00535,CHEMBL1973720,CHEMBL2006439,14.600312917,13.000008766
Q00535,CHEMBL1973860,CHEMBL1990912,11.200000128,12.899998135
Q00535,CHEMBL1974457,CHEMBL1975787,11.1,13.000008766
Q00535,CHEMBL1975647,CHEMBL1992371,13.1,14.299970641
Q00535,CHEMBL1976455,CHEMBL2003817,12.699997654,11.599999679
Q00535,CHEMBL1976936,CHEMBL1998432,11.599999679,13.000008766
Q00535,CHEMBL1978562,CHEMBL2005478,13.399988938,11.599999679
Q00535,CHEMBL1980178,CHEMBL1992220,12.799991797,14.299970641
Q00535,CHEMBL1980178,CHEMBL1996980,12.799991797,14.299970641
Q00535,CHEMBL1980178,CHEMBL2005509,12.799991797,14.299970641
Q00535,CHEMBL1980253,CHEMBL1997846,13.299970641,11.500000186
Q00535,CHEMBL1980562,CHEMBL2005216,13.600038134,12.499996913
Q00535,CHEMBL1981133,CHEMBL1987679,13.200015437,11.699999383
Q00535,CHEMBL1982271,CHEMBL1995712,13.99997427,12.299998172
Q00535,CHEMBL1983589,CHEMBL1986943,12.499996913,14.1
Q00535,CHEMBL1986943,CHEMBL1991674,14.1,11.900000875
Q00535,CHEMBL1986943,CHEMBL1998432,14.1,13.000008766
Q00535,CHEMBL1987815,CHEMBL1999556,10.400000029,12.899998135
Q00535,CHEMBL1989957,CHEMBL1990912,11.1,12.899998135
Q00535,CHEMBL1990912,CHEMBL1998435,12.899998135,11.1
Q00535,CHEMBL1991008,CHEMBL1991782,10.400000029,11.800000504
Q00535,CHEMBL1991078,CHEMBL2002613,13.99997427,12.899998135
Q00535,CHEMBL1992634,CHEMBL1994074,12.699997654,11.1
Q00535,CHEMBL1993335,CHEMBL2005478,13.699980365,11.599999679
Q00535,CHEMBL1994361,CHEMBL2001751,11.1,12.799991797
Q00535,CHEMBL1995712,CHEMBL1996980,12.299998172,14.299970641
Q00535,CHEMBL1996390,CHEMBL1999556,11.1,12.899998135
Q00535,CHEMBL1997846,CHEMBL2006439,11.500000186,13.000008766
Q00535,CHEMBL1999484,CHEMBL482967,14.200179498,12.799991797
Q00535,CHEMBL2006765,CHEMBL2007559,13.000008766,11.599999679
Q02750,CHEMBL1973720,CHEMBL2006439,13.8000571,12.799991797
Q02750,CHEMBL1984760,CHEMBL2006765,11.800000504,13.299970641
Q02750,CHEMBL1992723,CHEMBL482538,10.300000031,12.299998172
Q02750,CHEMBL1994159,CHEMBL2000568,10.499999968,11.599999679
Q02750,CHEMBL2006765,CHEMBL2007559,13.299970641,11.599999679
Q02750,CHEMBL2036343,CHEMBL574646,10.622878745,12.058607315
Q02750,CHEMBL2338333,CHEMBL2338334,11.145757491,10.1
Q02750,CHEMBL2338333,CHEMBL2338335,11.145757491,10.1
Q02750,CHEMBL379849,CHEMBL574646,10.99279003,12.058607315
P53667,CHEMBL1242373,CHEMBL1964687,12.299998172,11.1
P53667,CHEMBL1682341,CHEMBL1682360,11.1,12.199999035
P53667,CHEMBL1682345,CHEMBL1975128,11.200000128,12.899998135
P53667,CHEMBL1682357,CHEMBL1682360,11.1,12.199999035
P53667,CHEMBL1682360,CHEMBL1969843,12.199999035,11.1
P53667,CHEMBL1967116,CHEMBL1974254,13.000008766,11.1
P53667,CHEMBL1967116,CHEMBL1977148,13.000008766,11.1
P53667,CHEMBL1967116,CHEMBL1979883,13.000008766,11.800000504
P53667,CHEMBL1967116,CHEMBL1980297,13.000008766,11.800000504
P53667,CHEMBL1967116,CHEMBL1988075,13.000008766,11.800000504
P53667,CHEMBL1967116,CHEMBL1989708,13.000008766,11.8499989
P53667,CHEMBL1969735,CHEMBL1987648,11.1,12.799991797
P53667,CHEMBL1970317,CHEMBL1988075,13.000008766,11.800000504
P53667,CHEMBL1970317,CHEMBL1993941,13.000008766,11.900000875
P53667,CHEMBL1970317,CHEMBL2002165,13.000008766,11.900000875
P53667,CHEMBL1973145,CHEMBL2000335,11.1,12.199999035
P53667,CHEMBL1979516,CHEMBL1982476,11.1,12.799991797
P53667,CHEMBL1982383,CHEMBL1991800,11.1,13.000008766
P53667,CHEMBL1982563,CHEMBL1987648,11.1,12.799991797
P53667,CHEMBL1983630,CHEMBL2003456,10.300000031,11.599999679
P53667,CHEMBL1984363,CHEMBL2000335,11.1,12.199999035
P53667,CHEMBL1984842,CHEMBL2000429,12.199999035,11.1
P53667,CHEMBL1987648,CHEMBL1991678,12.799991797,11.599999679
P53667,CHEMBL1987648,CHEMBL1996500,12.799991797,11.400000202
P53667,CHEMBL1988872,CHEMBL1992342,12.399997603,11.200000128
P53667,CHEMBL1988872,CHEMBL1997597,12.399997603,11.300000237
P53667,CHEMBL1988872,CHEMBL2004892,12.399997603,11.1
P53667,CHEMBL1994159,CHEMBL2000568,10.499999968,11.599999679
P53667,CHEMBL340384,CHEMBL340921,12.399997603,11.200000128
Q04771,CHEMBL1964444,CHEMBL2007375,12.599996932,11.500000186
Q04771,CHEMBL1965170,CHEMBL1989708,11.500000186,12.699997654
Q04771,CHEMBL1967998,CHEMBL1973516,13.000008766,11.500000186
Q04771,CHEMBL1973516,CHEMBL1979690,11.500000186,13.1
Q04771,CHEMBL1981215,CHEMBL1981792,13.000008766,11.599999679
Q04771,CHEMBL1986756,CHEMBL1987430,13.000008766,11.800000504
Q04771,CHEMBL1994159,CHEMBL2000568,10.300000031,11.500000186
Q04912,CHEMBL1973720,CHEMBL2006439,13.299970641,11.500000186
Q04912,CHEMBL1994159,CHEMBL2000568,10.400000029,11.699999383
Q04912,CHEMBL2006765,CHEMBL2007559,13.1,11.500000186
Q04912,CHEMBL447602,CHEMBL453737,14.986056648,13.652841969
Q05397,CHEMBL1090360,CHEMBL2001228,12.399997603,11.300000237
Q05397,CHEMBL1164180,CHEMBL1164265,13.99997427,12.799991797
Q05397,CHEMBL1965170,CHEMBL1989708,11.300000237,13.249993039
Q05397,CHEMBL1965387,CHEMBL1973211,11.300000237,12.499996913
Q05397,CHEMBL1965387,CHEMBL1982465,11.300000237,12.399997603
Q05397,CHEMBL1967116,CHEMBL1970317,13.500007822,12.1
Q05397,CHEMBL1967116,CHEMBL1974254,13.500007822,11.900000875
Q05397,CHEMBL1967116,CHEMBL1977148,13.500007822,11.900000875
Q05397,CHEMBL1967116,CHEMBL1982466,13.500007822,11.900000875
Q05397,CHEMBL1967116,CHEMBL1988075,13.500007822,12.199999035
Q05397,CHEMBL1969190,CHEMBL271381,12.499996913,13.699980365
Q05397,CHEMBL1970317,CHEMBL1988387,12.1,13.200015437
Q05397,CHEMBL1973937,CHEMBL271381,12.299998172,13.699980365
Q05397,CHEMBL1974328,CHEMBL1982753,12.599996932,11.500000186
Q05397,CHEMBL1977148,CHEMBL1989708,11.900000875,13.249993039
Q05397,CHEMBL1981133,CHEMBL1987679,14.798970004,11.900000875
Q05397,CHEMBL1982466,CHEMBL1988387,11.900000875,13.200015437
Q05397,CHEMBL1982466,CHEMBL1989708,11.900000875,13.249993039
Q05397,CHEMBL1983640,CHEMBL2007266,12.599996932,11.300000237
Q05397,CHEMBL1984760,CHEMBL2006765,11.800000504,12.899998135
Q05397,CHEMBL1986177,CHEMBL482767,11.300000237,12.399997603
Q05397,CHEMBL1996649,CHEMBL2004716,11.300000237,12.699997654
Q05397,CHEMBL2002165,CHEMBL2004290,12.899998135,11.800000504
Q05397,CHEMBL2002480,CHEMBL2003456,10.1,11.900000875
Q05397,CHEMBL2006765,CHEMBL2007559,12.899998135,11.300000237
Q05397,CHEMBL201511,CHEMBL529663,12.200157455,11.122276395
Q05397,CHEMBL456294,CHEMBL456936,10.1,11.116373713
Q05397,CHEMBL456294,CHEMBL518060,10.1,11.103488328
Q05397,CHEMBL456936,CHEMBL515982,11.116373713,10.1
Q05397,CHEMBL515982,CHEMBL518060,10.1,11.103488328
Q06187,CHEMBL1964441,CHEMBL1978166,11.699999383,13.000008766
Q06187,CHEMBL1965170,CHEMBL1970142,13.1,11.999998417
Q06187,CHEMBL1965170,CHEMBL1982466,13.1,11.999998417
Q06187,CHEMBL1973961,CHEMBL1983268,11.300000237,12.899998135
Q06187,CHEMBL1974254,CHEMBL1982466,13.200015437,11.999998417
Q06187,CHEMBL1977148,CHEMBL1989708,12.699997654,13.700047617
Q06187,CHEMBL1982466,CHEMBL1988387,11.999998417,13.99997427
Q06187,CHEMBL1982466,CHEMBL1989708,11.999998417,13.700047617
Q06187,CHEMBL1984191,CHEMBL1997041,11.999998417,10.400000029
Q06187,CHEMBL1988075,CHEMBL1993941,11.999998417,13.699980365
Q06187,CHEMBL1988075,CHEMBL2002165,11.999998417,13.8000571
Q06187,CHEMBL2002165,CHEMBL2004290,13.8000571,12.699997654
Q06418,CHEMBL1825138,CHEMBL2071457,12.699997654,11.1
Q06418,CHEMBL1969156,CHEMBL1975212,10.1,11.300000237
Q06418,CHEMBL1977148,CHEMBL1989708,11.800000504,13.19998532
Q06418,CHEMBL1982466,CHEMBL1989708,11.800000504,13.19998532
Q06418,CHEMBL1983630,CHEMBL2003456,10.800000069,11.800000504
Q06418,CHEMBL1983630,CHEMBL526133,10.800000069,11.800000504
Q06418,CHEMBL1983640,CHEMBL2007266,12.899998135,11.599999679
Q06418,CHEMBL1984191,CHEMBL1997041,11.800000504,10.700000075
Q06418,CHEMBL1984760,CHEMBL2007559,11.599999679,12.899998135
Q06418,CHEMBL1986756,CHEMBL1987430,12.699997654,11.599999679
Q06418,CHEMBL1986756,CHEMBL2000934,12.699997654,11.599999679
Q06418,CHEMBL1994159,CHEMBL2000568,10.1,11.699999383
Q06418,CHEMBL1995811,CHEMBL2003638,11.599999679,12.899998135
Q06418,CHEMBL1996649,CHEMBL1999414,12.799991797,13.899970733
Q06418,CHEMBL1999414,CHEMBL2001257,13.899970733,12.1
Q06418,CHEMBL1999414,CHEMBL2004716,13.899970733,11.800000504
Q06418,CHEMBL1999484,CHEMBL482967,13.200015437,11.900000875
Q06418,CHEMBL1999931,CHEMBL2003638,11.800000504,12.899998135
Q06418,CHEMBL2002480,CHEMBL2003456,10.400000029,11.800000504
Q06418,CHEMBL2002480,CHEMBL526133,10.400000029,11.800000504
Q06418,CHEMBL2312646,CHEMBL2312652,12.668636236,14.1
Q07912,CHEMBL1973961,CHEMBL1983268,11.699999383,13.600038134
Q07912,CHEMBL1984760,CHEMBL2006765,11.500000186,12.799991797
Q07912,CHEMBL2006765,CHEMBL2007559,12.799991797,11.500000186
P12931,CHEMBL1080994,CHEMBL1080995,12.757577319,10.401029996
P12931,CHEMBL1081312,CHEMBL1241675,13.953871964,11.058607315
P12931,CHEMBL1081312,CHEMBL1241681,13.953871964,12.191514981
P12931,CHEMBL1081312,CHEMBL1242755,13.953871964,12.245086978
P12931,CHEMBL1090356,CHEMBL1090360,11.900000875,13.00201185
P12931,CHEMBL1190711,CHEMBL1998112,11.800000504,12.899998135
P12931,CHEMBL1230790,CHEMBL1241390,13.923908741,11.160480747
P12931,CHEMBL1230790,CHEMBL1241582,13.923908741,12.37572413
P12931,CHEMBL1230790,CHEMBL1241583,13.923908741,11.622878745
P12931,CHEMBL1230790,CHEMBL1242029,13.923908741,12.895880017
P12931,CHEMBL1230790,CHEMBL1242468,13.923908741,12.492544977
P12931,CHEMBL1230790,CHEMBL1242847,13.923908741,12.520216403
P12931,CHEMBL1233881,CHEMBL1242201,12.869551079,14.300659451
P12931,CHEMBL1233881,CHEMBL1242569,12.869551079,10.918156412
P12931,CHEMBL1233882,CHEMBL1241492,12.719788758,11.622878745
P12931,CHEMBL1233882,CHEMBL1241586,12.719788758,11.555931956
P12931,CHEMBL1233882,CHEMBL1241683,12.719788758,11.668636236
P12931,CHEMBL1233882,CHEMBL1241775,12.719788758,10.622878745
P12931,CHEMBL1233882,CHEMBL1241863,12.719788758,11.242667504
P12931,CHEMBL1233882,CHEMBL1241949,12.719788758,11.219186408
P12931,CHEMBL1233882,CHEMBL1242208,12.719788758,11.058607315
P12931,CHEMBL1233882,CHEMBL1242293,12.719788758,13.798970004
P12931,CHEMBL1233882,CHEMBL1242665,12.719788758,10.738272164
P12931,CHEMBL1233882,CHEMBL1242756,12.719788758,11.020818754
P12931,CHEMBL1234815,CHEMBL1242756,12.058607315,11.020818754
P12931,CHEMBL1240544,CHEMBL1241484,12.64668166,14.497940009
P12931,CHEMBL1240544,CHEMBL1241485,12.64668166,13.738272164
P12931,CHEMBL1240544,CHEMBL1241578,12.64668166,14.1
P12931,CHEMBL1240544,CHEMBL1241771,12.64668166,11.456547324
P12931,CHEMBL1240544,CHEMBL1242109,12.64668166,13.895880017
P12931,CHEMBL1240544,CHEMBL1242114,12.64668166,13.869551079
P12931,CHEMBL1240544,CHEMBL1242377,12.64668166,14.261150909
P12931,CHEMBL1240545,CHEMBL1241484,12.150609993,14.497940009
P12931,CHEMBL1240545,CHEMBL1241772,12.150609993,11.020818754
P12931,CHEMBL1240545,CHEMBL1242114,12.150609993,13.869551079
P12931,CHEMBL1240545,CHEMBL1242477,12.150609993,13.261150909
P12931,CHEMBL1240545,CHEMBL1242574,12.150609993,13.47675071
P12931,CHEMBL1240553,CHEMBL1241581,12.844727495,14.757577319
P12931,CHEMBL1240553,CHEMBL1242201,12.844727495,14.300659451
P12931,CHEMBL1240554,CHEMBL1242201,12.947711656,14.300659451
P12931,CHEMBL1240554,CHEMBL1242569,12.947711656,10.918156412
P12931,CHEMBL1240565,CHEMBL1242293,12.456547324,13.798970004
P12931,CHEMBL1240565,CHEMBL1242756,12.456547324,11.020818754
P12931,CHEMBL1240566,CHEMBL1242117,12.702059991,10.923908741
P12931,CHEMBL1240566,CHEMBL1242756,12.702059991,11.020818754
P12931,CHEMBL1241270,CHEMBL1242471,12.885156152,10.1
P12931,CHEMBL1241271,CHEMBL1242026,13.117728767,14.466531544
P12931,CHEMBL1241300,CHEMBL1242471,12.410691141,10.1
P12931,CHEMBL1241301,CHEMBL1242114,12.392429824,13.869551079
P12931,CHEMBL1241483,CHEMBL1241484,13.108773924,14.497940009
P12931,CHEMBL1241483,CHEMBL1241680,13.108773924,11.923908741
P12931,CHEMBL1241483,CHEMBL1242377,13.108773924,14.261150909
P12931,CHEMBL1241484,CHEMBL1241579,14.497940009,13.23667714
P12931,CHEMBL1241484,CHEMBL1241582,14.497940009,12.37572413
P12931,CHEMBL1241484,CHEMBL1241583,14.497940009,11.622878745
P12931,CHEMBL1241484,CHEMBL1241771,14.497940009,11.456547324
P12931,CHEMBL1241484,CHEMBL1241860,14.497940009,12.40980392
P12931,CHEMBL1241484,CHEMBL1241944,14.497940009,12.489339837
P12931,CHEMBL1241484,CHEMBL1241945,14.497940009,13.466531544
P12931,CHEMBL1241484,CHEMBL1242027,14.497940009,12.422393047
P12931,CHEMBL1241484,CHEMBL1242290,14.497940009,12.37572413
P12931,CHEMBL1241484,CHEMBL1242378,14.497940009,13.095678626
P12931,CHEMBL1241484,CHEMBL1242468,14.497940009,12.492544977
P12931,CHEMBL1241485,CHEMBL1241582,13.738272164,12.37572413
P12931,CHEMBL1241485,CHEMBL1241680,13.738272164,11.923908741
P12931,CHEMBL1241485,CHEMBL1241771,13.738272164,11.456547324
P12931,CHEMBL1241485,CHEMBL1241860,13.738272164,12.40980392
P12931,CHEMBL1241485,CHEMBL1241944,13.738272164,12.489339837
P12931,CHEMBL1241485,CHEMBL1242027,13.738272164,12.422393047
P12931,CHEMBL1241485,CHEMBL1242200,13.738272164,12.643633967
P12931,CHEMBL1241485,CHEMBL1242290,13.738272164,12.37572413
P12931,CHEMBL1241485,CHEMBL1242379,13.738272164,12.63313238
P12931,CHEMBL1241485,CHEMBL1242468,13.738272164,12.492544977
P12931,CHEMBL1241485,CHEMBL1242751,13.738272164,12.401899454
P12931,CHEMBL1241485,CHEMBL1242847,13.738272164,12.520216403
P12931,CHEMBL1241487,CHEMBL1241676,14.058607315,16.020818754
P12931,CHEMBL1241487,CHEMBL1241858,14.058607315,12.979426069
P12931,CHEMBL1241487,CHEMBL1241859,14.058607315,12.794648631
P12931,CHEMBL1241487,CHEMBL1242568,14.058607315,15.359637311
P12931,CHEMBL1241487,CHEMBL1242656,14.058607315,15.1
P12931,CHEMBL1241487,CHEMBL1242844,14.058607315,12.226679398
P12931,CHEMBL1241490,CHEMBL1241492,12.723423043,11.622878745
P12931,CHEMBL1241490,CHEMBL1241586,12.723423043,11.555931956
P12931,CHEMBL1241490,CHEMBL1241775,12.723423043,10.622878745
P12931,CHEMBL1241490,CHEMBL1241863,12.723423043,11.242667504
P12931,CHEMBL1241490,CHEMBL1242114,12.723423043,13.869551079
P12931,CHEMBL1241490,CHEMBL1242208,12.723423043,11.058607315
P12931,CHEMBL1241490,CHEMBL1242293,12.723423043,13.798970004
P12931,CHEMBL1241490,CHEMBL1242665,12.723423043,10.738272164
P12931,CHEMBL1241491,CHEMBL1241675,12.953871964,11.058607315
P12931,CHEMBL1241491,CHEMBL1241676,12.953871964,16.020818754
P12931,CHEMBL1241491,CHEMBL1241864,12.953871964,10.1
P12931,CHEMBL1241491,CHEMBL1242202,12.953871964,14.497940009
P12931,CHEMBL1241491,CHEMBL1242295,12.953871964,14.196910013
P12931,CHEMBL1241492,CHEMBL1242293,11.622878745,13.798970004
P12931,CHEMBL1241492,CHEMBL1242294,11.622878745,13.508935393
P12931,CHEMBL1241492,CHEMBL1242386,11.622878745,13.23667714
P12931,CHEMBL1241492,CHEMBL1242477,11.622878745,13.261150909
P12931,CHEMBL1241492,CHEMBL1242574,11.622878745,13.47675071
P12931,CHEMBL1241578,CHEMBL1241582,14.1,12.37572413
P12931,CHEMBL1241578,CHEMBL1241771,14.1,11.456547324
P12931,CHEMBL1241578,CHEMBL1241860,14.1,12.40980392
P12931,CHEMBL1241578,CHEMBL1241944,14.1,12.489339837
P12931,CHEMBL1241578,CHEMBL1242027,14.1,12.422393047
P12931,CHEMBL1241578,CHEMBL1242200,14.1,12.643633967
P12931,CHEMBL1241578,CHEMBL1242290,14.1,12.37572413
P12931,CHEMBL1241578,CHEMBL1242378,14.1,13.095678626
P12931,CHEMBL1241578,CHEMBL1242468,14.1,12.492544977
P12931,CHEMBL1241579,CHEMBL1241771,13.23667714,11.456547324
P12931,CHEMBL1241579,CHEMBL1242377,13.23667714,14.261150909
P12931,CHEMBL1241580,CHEMBL1241676,14.058607315,16.020818754
P12931,CHEMBL1241580,CHEMBL1241858,14.058607315,12.979426069
